,TIPO,SECTOR,LATITUD,LONGITUD,NOMBRE LOCAL,DIRECCION,CIUDAD,COMUNIDAD AUTONOMA,PROVINCIA,USUARIO DE EMPRESA,EMAIL,TELEFONO,ACUM VERDE,ACUM AMARILLO,ACUM ROJO,VALORACIONES,CERTIFICACION,IMAGEN
11038,bar,hostelería,40.43845,-3.7142405,El Barril de Argüelles,,Madrid,Madrid,Madrid,,,,,,,,,
11039,bar,hostelería,40.4020584,-3.7536729,Silbra,,Madrid,Madrid,Madrid,,,,,,,,,
11040,bar,hostelería,40.4021234,-3.7536358,Cocodrilo,,Madrid,Madrid,Madrid,,,,,,,,,
11041,bar,hostelería,40.3601359,-3.6945849,Pema,,Madrid,Madrid,Madrid,,,,,,,,,
11042,bar,hostelería,40.4216907,-3.699188,Pepito Grillo,Calle de Pelayo 9999,Madrid,Madrid,Madrid,,,,,,,,,
11043,bar,hostelería,40.4426576,-3.5375313,Bar Ferrocarril,,Madrid,Madrid,Madrid,,,,,,,,,
11044,bar,hostelería,40.4198006,-3.7070826,Gramabar,Calle Preciados 40,Madrid,Madrid,Madrid,,,,,,,,,
11045,bar,hostelería,40.4261217,-3.7112841,El Café Sin Nombre,Calle del Conde Duque 10,Madrid,Madrid,Madrid,,,,,,,,,
11046,bar,hostelería,40.4264063,-3.7110127,El 14,Calle del Conde Duque 14,Madrid,Madrid,Madrid,,,,,,,,,
11047,bar,hostelería,40.4293691,-3.7078813,D'Alma,Calle del Acuerdo 9999,Madrid,Madrid,Madrid,,,,,,,,,
11048,bar,hostelería,40.4292241,-3.7079246,Los Claveles,Calle del Acuerdo 9999,Madrid,Madrid,Madrid,,,,,,,,,
11049,bar,hostelería,40.4287851,-3.707997,La Parada,Calle del Acuerdo 31,Madrid,Madrid,Madrid,,,,,,,,,
11050,bar,hostelería,40.4289362,-3.7077422,Taberna Acuerdo,Calle del Acuerdo 36,Madrid,Madrid,Madrid,,,,,,,,,
11051,bar,hostelería,40.420315,-3.698182,Pouss,Calle de las Infantas 19,Madrid,Madrid,Madrid,,,,,,,,,
11052,bar,hostelería,40.424171,-3.6951449,Cervecería Dávila,Calle de Fernando VI 9999,Madrid,Madrid,Madrid,,,,,,,,,
11053,bar,hostelería,40.4242298,-3.6963366,Café Bar Madrid,Calle de Belén 7,Madrid,Madrid,Madrid,,,,,,,,,
11054,bar,hostelería,40.4251304,-3.7038512,V. Manneken,Calle del Marqués de Santa Ana 30,Madrid,Madrid,Madrid,,,,,,,,,
11055,bar,hostelería,40.4251563,-3.7042171,Mongo,Calle del Tesoro 5,Madrid,Madrid,Madrid,,,,,,,,,
11056,bar,hostelería,40.4432185,-3.6801582,Marisquería Alonso,,Madrid,Madrid,Madrid,,,,,,,,,
11057,bar,hostelería,40.4106286,-3.6993993,El Gato Verde,Calle de la Torrecilla del Leal 15,Madrid,Madrid,Madrid,,,,,,,,,
11058,bar,hostelería,40.4105561,-3.6994856,O Can Sentado,Calle de la Torrecilla del Leal 20,Madrid,Madrid,Madrid,,,,,,,,,
11059,bar,hostelería,40.3470343,-3.8210128,La Paloma,Avenida Torres Bellas 9999,Madrid,Madrid,Madrid,,,,,,,,,
11060,bar,hostelería,40.4272002,-3.7045413,La Mirinda,Plaza del 2 de Mayo 4,Madrid,Madrid,Madrid,,,,,,,,,
11061,bar,hostelería,40.4161312,-3.7094972,La Esquinita,Calle de los Milaneses 6,Madrid,Madrid,Madrid,,,,,,,,,
11062,bar,hostelería,40.428743,-3.7049514,Espit Chupitos,Calle de Manuela Malasaña 31,Madrid,Madrid,Madrid,,,,,,,,,
11063,bar,hostelería,40.4144237,-3.7005074,Santa Caña,Plaza de Santa Ana 7,Madrid,Madrid,Madrid,,,,,,,,,
11064,bar,hostelería,40.430025,-3.6651417,Los Timbales,Calle de Alcalá 227,Madrid,Madrid,Madrid,,,,,,,,,
11065,bar,hostelería,40.4337157,-3.6910434,Miguel Ángel,Calle de Miguel Ángel 6,Madrid,Madrid,Madrid,,,,,,,,,
11066,bar,hostelería,40.4136626,-3.7078926,Ojos Negros,Calle Tintoreros 9999,Madrid,Madrid,Madrid,,,,,,,,,
11067,bar,hostelería,40.4213045,-3.7002885,Mamá Inés,Calle de Hortaleza 22,Madrid,Madrid,Madrid,,,,,,,,,
11068,bar,hostelería,40.4394967,-3.6989597,Bretón 16,,Madrid,Madrid,Madrid,,,,,,,,,
11069,bar,hostelería,40.4395027,-3.6990669,La Parroquia,,Madrid,Madrid,Madrid,,,,,,,,,
11070,bar,hostelería,40.4063237,-3.6931054,Cervecería Domínguez,,Madrid,Madrid,Madrid,,,,,,,,,
11071,bar,hostelería,40.4143452,-3.7025669,España Cañi,Plaza del Ángel 14,Madrid,Madrid,Madrid,,,,,,,,,
11072,bar,hostelería,40.4224349,-3.693332,Bristolbar,,Madrid,Madrid,Madrid,,,,,,,,,
11073,bar,hostelería,40.4224157,-3.6925607,La Taberna del Gijón,,Madrid,Madrid,Madrid,,,,,,,,,
11074,bar,hostelería,40.4237616,-3.6943865,Teide - Madrid,,Madrid,Madrid,Madrid,,,,,,,,,
11075,bar,hostelería,40.4362126,-3.6991061,Bodega La Ardosa,Calle de Santa Engracia 30,Madrid,Madrid,Madrid,,,,,,,,,
11076,bar,hostelería,40.4272321,-3.6153391,NO NAME,,Madrid,Madrid,Madrid,,,,,,,,,
11077,bar,hostelería,40.3334662,-3.8603027,Touché,,Madrid,Madrid,Madrid,,,,,,,,,
11078,bar,hostelería,40.4242121,-3.7105043,NO NAME,Calle del Maestro Guerrero 4,Madrid,Madrid,Madrid,,,,,,,,,
11079,bar,hostelería,40.4267653,-3.7017265,Juicy Avenue,Calle de Fuencarral 93,Madrid,Madrid,Madrid,,,,,,,,,
11080,bar,hostelería,40.4248752,-3.7019649,Domino,Corredera Alta de San Pablo 6,Madrid,Madrid,Madrid,,,,,,,,,
11081,bar,hostelería,40.4277177,-3.7034531,The Traveller,San Andrés 32,Madrid,Madrid,Madrid,,,,,,,,,
11082,bar,hostelería,40.4364837,-3.6978421,El Toboso,,Madrid,Madrid,Madrid,,,,,,,,,
11083,bar,hostelería,40.4203551,-3.5720772,Bar Barlovento,,Madrid,Madrid,Madrid,,,,,,,,,
11084,bar,hostelería,40.458818,-3.6804717,Liberata,,Madrid,Madrid,Madrid,,,,,,,,,
11085,bar,hostelería,40.4223908,-3.6757202,Silma,,Madrid,Madrid,Madrid,,,,,,,,,
11086,bar,hostelería,40.4166803,-3.7069348,El Rincón de Madrid,Calle de Coloreros 4,Madrid,Madrid,Madrid,,,,,,,,,
11087,bar,hostelería,40.4283,-3.7012943,Churruca,Calle de Churruca 21,Madrid,Madrid,Madrid,,,,,,,,,
11088,bar,hostelería,40.3537964,-3.6944168,Monico,,Madrid,Madrid,Madrid,,,,,,,,,
11089,bar,hostelería,40.3529603,-3.6940803,Bar Estrella,,Madrid,Madrid,Madrid,,,,,,,,,
11090,bar,hostelería,40.4257913,-3.7037473,Obsoleto,Calle de San Vicente Ferrer 9999,Madrid,Madrid,Madrid,,,,,,,,,
11091,bar,hostelería,40.3502188,-3.6977266,JM,,Madrid,Madrid,Madrid,,,,,,,,,
11092,bar,hostelería,40.4230264,-3.7023146,Bar Code,Calle del Barco 32,Madrid,Madrid,Madrid,,,,,,,,,
11093,bar,hostelería,40.4233515,-3.6993691,Coto,Calle de Hernán Cortés 21,Madrid,Madrid,Madrid,,,,,,,,,
11094,bar,hostelería,40.4289701,-3.6919153,d'Abbey Bar,Calle de Monte Esquinza 26,Madrid,Madrid,Madrid,,,,,,,,,
11095,bar,hostelería,40.4760216,-3.7091884,Suiza,,Madrid,Madrid,Madrid,,,,,,,,,
11096,bar,hostelería,40.3525875,-3.6963142,Casa Conel,,Madrid,Madrid,Madrid,,,,,,,,,
11097,bar,hostelería,40.3518551,-3.6958409,NO NAME,,Madrid,Madrid,Madrid,,,,,,,,,
11098,bar,hostelería,40.3519374,-3.6968069,Café Bar Martínez,,Madrid,Madrid,Madrid,,,,,,,,,
11099,bar,hostelería,40.3498265,-3.6914092,Las siete ruedas,,Madrid,Madrid,Madrid,,,,,,,,,
11100,bar,hostelería,40.5151312,-3.6514429,Aspen,,Madrid,Madrid,Madrid,,,,,,,,,
11101,bar,hostelería,40.3610176,-3.7008235,Hnos. Pérez,,Madrid,Madrid,Madrid,,,,,,,,,
11102,bar,hostelería,40.4422546,-3.6989145,Alambique,,Madrid,Madrid,Madrid,,,,,,,,,
11103,bar,hostelería,40.4295481,-3.6976604,Mual,,Madrid,Madrid,Madrid,,,,,,,,,
11104,bar,hostelería,40.4304866,-3.6979474,Atomium Bar,,Madrid,Madrid,Madrid,,,,,,,,,
11105,bar,hostelería,40.4294662,-3.7011281,La Chocita Sueca,,Madrid,Madrid,Madrid,,,,,,,,,
11106,bar,hostelería,40.4525666,-3.6683803,Pub Isis,,Madrid,Madrid,Madrid,,,,,,,,,
11107,bar,hostelería,40.467815,-3.6777284,La Mansión,,Madrid,Madrid,Madrid,,,,,,,,,
11108,bar,hostelería,40.4114464,-3.7089162,La Lina,Plaza de la Cebada 2,Madrid,Madrid,Madrid,,,,,,,,,
11109,bar,hostelería,40.4150505,-3.7093711,El Pimiento Verde,Calle Conde de Miranda 4,Madrid,Madrid,Madrid,,,,,,,,,
11110,bar,hostelería,40.4273297,-3.7011539,Rhino Wild Bar,Calle de Apodaca 3,Madrid,Madrid,Madrid,,,,,,,,,
11111,bar,hostelería,40.4268725,-3.7007633,Barbarum,Calle de Churruca 3,Madrid,Madrid,Madrid,,,,,,,,,
11112,bar,hostelería,40.4318122,-3.7185219,Ness,,Madrid,Madrid,Madrid,,,,,,,,,
11113,bar,hostelería,40.4273562,-3.7076205,Taberna Casa Antonio,Calle de Quiñones 11,Madrid,Madrid,Madrid,,,,,,,,,
11114,bar,hostelería,40.4263101,-3.7040632,Nightfall,Calle de la Palma 31,Madrid,Madrid,Madrid,,,,,,,,,
11115,bar,hostelería,40.4264283,-3.7052647,Wrong Way,Calle de la Palma 43,Madrid,Madrid,Madrid,,,,,,,,,
11116,bar,hostelería,40.3308309,-3.8588458,Bar Santos,Calle Bécquer 14,Madrid,Madrid,Madrid,,,,,,,,,
11117,bar,hostelería,40.4258323,-3.7040278,Tiki Chateau,Calle de San Vicente Ferrer 32,Madrid,Madrid,Madrid,,,,,,,,,
11118,bar,hostelería,40.425895,-3.7048303,Casa Macareno,Calle de San Vicente Ferrer 44,Madrid,Madrid,Madrid,,,,,,,,,
11119,bar,hostelería,40.4257081,-3.7036729,Café Manuela,Calle de San Vicente Ferrer 29,Madrid,Madrid,Madrid,,,,,,,,,
11120,bar,hostelería,40.4258509,-3.7041505,Copper,Calle de San Vicente Ferrer 34,Madrid,Madrid,Madrid,,,,,,,,,
11121,bar,hostelería,40.4256777,-3.7033589,Poca Vergüenza,Calle de San Vicente Ferrer 25,Madrid,Madrid,Madrid,,,,,,,,,
11122,bar,hostelería,40.4306481,-3.7018935,El Mural de la Virgen,Calle del Cardenal Cisneros 21,Madrid,Madrid,Madrid,,,,,,,,,
11123,bar,hostelería,40.4140502,-3.7086053,Lizarran,,Madrid,Madrid,Madrid,,,,,,,,,
11124,bar,hostelería,40.351563,-3.6944602,Gallegos,,Madrid,Madrid,Madrid,,,,,,,,,
11125,bar,hostelería,40.3513708,-3.6955711,Hermanos Aguilera,,Madrid,Madrid,Madrid,,,,,,,,,
11126,bar,hostelería,40.3512474,-3.6953503,Hermanos Martínez,,Madrid,Madrid,Madrid,,,,,,,,,
11127,bar,hostelería,40.3512467,-3.6955392,Lumar,,Madrid,Madrid,Madrid,,,,,,,,,
11128,bar,hostelería,40.4286803,-3.7045921,Destino Malasaña,Calle de Manuela Malasaña 29,Madrid,Madrid,Madrid,,,,,,,,,
11129,bar,hostelería,40.426261,-3.7025964,El Rey Lagarto,Calle de la Palma 14,Madrid,Madrid,Madrid,,,,,,,,,
11130,bar,hostelería,40.4262991,-3.7032769,La Vaca Austera,Calle de la Palma 20,Madrid,Madrid,Madrid,,,,,,,,,
11131,bar,hostelería,40.4176096,-3.7027478,Café y Tapas,Calle de la Montera 12,Madrid,Madrid,Madrid,,,,,,,,,
11132,bar,hostelería,40.407486,-3.7041481,El rincón guay,,Madrid,Madrid,Madrid,,,,,,,,,
11133,bar,hostelería,40.4092523,-3.7010949,El Quijote,Calle del Ave María 52,Madrid,Madrid,Madrid,,,,,,,,,
11134,bar,hostelería,40.4108754,-3.7017624,Attack Bar,Calle del Olivar 22,Madrid,Madrid,Madrid,,,,,,,,,
11135,bar,hostelería,40.4090234,-3.7050256,Label Bar,Calle de los Cabestreros 15,Madrid,Madrid,Madrid,,,,,,,,,
11136,bar,hostelería,40.4309229,-3.7193278,Bar La Reguera,,Madrid,Madrid,Madrid,,,,,,,,,
11137,bar,hostelería,40.4236925,-3.6731032,La Sureña,,Madrid,Madrid,Madrid,,,,,,,,,
11138,bar,hostelería,40.412279,-3.6996452,La Covadonga,Plazuela de Antón Martín 9999,Madrid,Madrid,Madrid,,,,,,,,,
11139,bar,hostelería,40.4115049,-3.6990954,Terral,Calle de Santa Isabel 14,Madrid,Madrid,Madrid,,,,,,,,,
11140,bar,hostelería,40.4809848,-3.3686075,The Green Irish Pub,Plaza de los Santos Niños 4,Madrid,Madrid,Madrid,,,,,,,,,
11141,bar,hostelería,40.4261384,-3.701479,El Dos de Palma,Calle de la Palma 2,Madrid,Madrid,Madrid,,,,,,,,,
11142,bar,hostelería,40.4224966,-3.6975359,La Taberna de Chueca,Plaza de Chueca 10,Madrid,Madrid,Madrid,,,,,,,,,
11143,bar,hostelería,40.4262497,-3.5633767,Bar extremeño La Caleta,,Madrid,Madrid,Madrid,,,,,,,,,
11144,bar,hostelería,40.4105681,-3.7071593,Cervecería Antigua del Cascorro,Plaza de Cascorro 9999,Madrid,Madrid,Madrid,,,,,,,,,
11145,bar,hostelería,40.4121187,-3.7106692,Taberna Aranda,Calle del Almendro 9999,Madrid,Madrid,Madrid,,,,,,,,,
11146,bar,hostelería,40.419891,-3.6988045,Bar Cock,Calle de la Reina 16,Madrid,Madrid,Madrid,,,,,,,,,
11147,bar,hostelería,40.4600049,-3.4684188,Rivas,,Madrid,Madrid,Madrid,,,,,,,,,
11148,bar,hostelería,40.4202392,-3.6997082,Reina 17,Calle de la Reina 17,Madrid,Madrid,Madrid,,,,,,,,,
11149,bar,hostelería,40.4203944,-3.6984486,El Ángel Azul,Calle de las Infantas 17,Madrid,Madrid,Madrid,,,,,,,,,
11150,bar,hostelería,40.4205014,-3.6991038,Zarpa,Calle de las Infantas 26,Madrid,Madrid,Madrid,,,,,,,,,
11151,bar,hostelería,40.3374892,-3.5269122,Los 100 montaditos,,Madrid,Madrid,Madrid,,,,,,,,,
11152,bar,hostelería,40.3376674,-3.526382,Gambrinus,,Madrid,Madrid,Madrid,,,,,,,,,
11153,bar,hostelería,40.4096288,-3.6959942,Kárdamom,Calle de Santa Isabel 47,Madrid,Madrid,Madrid,,,,,,,,,
11154,bar,hostelería,40.4097575,-3.6964233,Oliveto,Calle de Santa Isabel 45,Madrid,Madrid,Madrid,,,,,,,,,
11155,bar,hostelería,40.4100302,-3.6969732,Más al Sur,Calle de Santa Isabel 35,Madrid,Madrid,Madrid,,,,,,,,,
11156,bar,hostelería,40.4107039,-3.6980387,Bar Benteveo,Calle de Santa Isabel 15,Madrid,Madrid,Madrid,,,,,,,,,
11157,bar,hostelería,40.4116328,-3.6992032,La Peña,Calle de Santa Isabel 12,Madrid,Madrid,Madrid,,,,,,,,,
11158,bar,hostelería,40.4147897,-3.704081,Olé,Calle de la Bolsa 4,Madrid,Madrid,Madrid,,,,,,,,,
11159,bar,hostelería,40.4148456,-3.70463,Taberna 3,Calle de la Bolsa 3,Madrid,Madrid,Madrid,,,,,,,,,
11160,bar,hostelería,40.4247186,-3.7021388,El Prado,Corredera Alta de San Pablo 5,Madrid,Madrid,Madrid,,,,,,,,,
11161,bar,hostelería,40.4272012,-3.7012915,¿Y Ahora Qué?,Calle de Apodaca 9999,Madrid,Madrid,Madrid,,,,,,,,,
11162,bar,hostelería,40.4297894,-3.6998956,Bocatas Old-Bar,Calle de Francisco de Rojas 9999,Madrid,Madrid,Madrid,,,,,,,,,
11163,bar,hostelería,40.4320687,-3.7005434,Bar Asturias,Calle de Trafalgar 18,Madrid,Madrid,Madrid,,,,,,,,,
11164,bar,hostelería,40.4322692,-3.7010398,Maracaná,Plaza de Olavide 9999,Madrid,Madrid,Madrid,,,,,,,,,
11165,bar,hostelería,40.4322933,-3.7012249,Arco Iris,Plaza de Olavide 9999,Madrid,Madrid,Madrid,,,,,,,,,
11166,bar,hostelería,40.4324149,-3.7014806,Mentrida,Plaza de Olavide 3,Madrid,Madrid,Madrid,,,,,,,,,
11167,bar,hostelería,40.4324583,-3.7015333,El Cuatro de Copas,Plaza de Olavide 4,Madrid,Madrid,Madrid,,,,,,,,,
11168,bar,hostelería,40.4325188,-3.701584,La Matritense,Plaza de Olavide 4,Madrid,Madrid,Madrid,,,,,,,,,
11169,bar,hostelería,40.424254,-3.7133163,Abude's Bar,Calle de Martín de los Heros 10,Madrid,Madrid,Madrid,,,,,,,,,
11170,bar,hostelería,40.424313,-3.7133689,Al Pisco,Calle de Martín de los Heros 9999,Madrid,Madrid,Madrid,,,,,,,,,
11171,bar,hostelería,40.4241841,-3.7133991,El Apartamento,Calle de Martín de los Heros 5,Madrid,Madrid,Madrid,,,,,,,,,
11172,bar,hostelería,40.4243379,-3.7135346,Rosso e Bianco,Calle de Martín de los Heros 7,Madrid,Madrid,Madrid,,,,,,,,,
11173,bar,hostelería,40.425764,-3.7147982,La Mina,Calle de Martín de los Heros 29,Madrid,Madrid,Madrid,,,,,,,,,
11174,bar,hostelería,40.4161971,-3.7003311,La Marmita,Calle del Príncipe 9999,Madrid,Madrid,Madrid,,,,,,,,,
11175,bar,hostelería,40.4159618,-3.700437,El Barógrafo,Calle del Príncipe 10,Madrid,Madrid,Madrid,,,,,,,,,
11176,bar,hostelería,40.4938206,-3.6557715,Cervecería la sureña,Calle del Príncipe Carlos 9999,Madrid,Madrid,Madrid,,,,,,,,,
11177,bar,hostelería,40.4033442,-3.696229,La Taberna del Tío Inda,Calle Batalla del Salado 8,Madrid,Madrid,Madrid,,,,,,,,,
11178,bar,hostelería,40.3967981,-3.4893301,La Sabana Café,,Madrid,Madrid,Madrid,,,,,,,,,
11179,bar,hostelería,40.4746614,-3.7135379,Pichi,,Madrid,Madrid,Madrid,,,,,,,,,
11180,bar,hostelería,40.4755874,-3.7133487,Taberna Lusitana,Calle de Sarria 42,Madrid,Madrid,Madrid,,,,,,,,,
11181,bar,hostelería,40.4757338,-3.7139209,Bar J y M,,Madrid,Madrid,Madrid,,,,,,,,,
11182,bar,hostelería,40.4296021,-3.701617,La Loca Juana,Calle del Cardenal Cisneros 3,Madrid,Madrid,Madrid,,,,,,,,,
11183,bar,hostelería,40.4277562,-3.704234,Café Isadora,Calle del Divino Pastor 14,Madrid,Madrid,Madrid,,,,,,,,,
11184,bar,hostelería,40.4286503,-3.7042278,Café Di Vino,Calle de Manuela Malasaña 23,Madrid,Madrid,Madrid,,,,,,,,,
11185,bar,hostelería,40.3895957,-3.7603065,kuboking,,Madrid,Madrid,Madrid,,,,,,,,,
11186,bar,hostelería,40.4271003,-3.5334327,Texas,Calle de Córdoba 2,Madrid,Madrid,Madrid,,,,,,,,,
11187,bar,hostelería,40.4514713,-3.6886919,Sherwood,,Madrid,Madrid,Madrid,,,,,,,,,
11188,bar,hostelería,40.4652154,-3.9492714,NO NAME,,Madrid,Madrid,Madrid,,,,,,,,,
11189,bar,hostelería,40.4704101,-3.7007134,Dos Amigos,Calle de Pinos Alta 108,Madrid,Madrid,Madrid,,,,,,,,,
11190,bar,hostelería,40.4692095,-3.6983626,La Montañesa Café 12,Calle de Rosario Romero 12,Madrid,Madrid,Madrid,,,,,,,,,
11191,bar,hostelería,40.4668222,-3.696699,San Salvador,Calle de Pinos Alta 28,Madrid,Madrid,Madrid,,,,,,,,,
11192,bar,hostelería,40.4712126,-3.6988106,Bar Toledano,Calle de Baracaldo 9999,Madrid,Madrid,Madrid,,,,,,,,,
11193,bar,hostelería,40.4692064,-3.6992669,Bar Martín,Calle de Pinos Alta 89,Madrid,Madrid,Madrid,,,,,,,,,
11194,bar,hostelería,40.4701154,-3.6984744,Yañez,Calle de Álvarez 2,Madrid,Madrid,Madrid,,,,,,,,,
11195,bar,hostelería,40.4665878,-3.6947981,Bar Julio,Calle del Cañaveral 17,Madrid,Madrid,Madrid,,,,,,,,,
11196,bar,hostelería,40.4706304,-3.6912231,Ventilla,Calle de las Magnolias 73,Madrid,Madrid,Madrid,,,,,,,,,
11197,bar,hostelería,40.4709441,-3.6921198,Santos,Calle del Cañaveral 89,Madrid,Madrid,Madrid,,,,,,,,,
11198,bar,hostelería,40.4710242,-3.6922916,Churrería Márquez,Calle de los Mártires de la Ventilla 9999,Madrid,Madrid,Madrid,,,,,,,,,
11199,bar,hostelería,40.4710642,-3.6924499,Gran Prix,,Madrid,Madrid,Madrid,,,,,,,,,
11200,bar,hostelería,40.4712599,-3.692985,La deportiva,Calle de los Mártires de la Ventilla 9999,Madrid,Madrid,Madrid,,,,,,,,,
11201,bar,hostelería,40.3999855,-3.6012187,La Espiga de Valderribas,,Madrid,Madrid,Madrid,,,,,,,,,
11202,bar,hostelería,40.4069045,-3.7079727,Skinazo,,Madrid,Madrid,Madrid,,,,,,,,,
11203,bar,hostelería,40.4135789,-3.7083269,La Terazza,,Madrid,Madrid,Madrid,,,,,,,,,
11204,bar,hostelería,40.3245543,-3.7677234,Juanito,,Madrid,Madrid,Madrid,,,,,,,,,
11205,bar,hostelería,40.4112913,-3.7096037,Cafetería Coto,,Madrid,Madrid,Madrid,,,,,,,,,
11206,bar,hostelería,40.4063389,-3.7066962,Lusi,,Madrid,Madrid,Madrid,,,,,,,,,
11207,bar,hostelería,40.4193001,-3.704452,DNorte,Calle de Mesonero Romanos 8,Madrid,Madrid,Madrid,,,,,,,,,
11208,bar,hostelería,40.4323362,-3.6982349,La Bodeguita,Calle de Luchana 37,Madrid,Madrid,Madrid,,,,,,,,,
11209,bar,hostelería,40.3517098,-3.6976255,Luyego,,Madrid,Madrid,Madrid,,,,,,,,,
11210,bar,hostelería,40.3250801,-3.7630348,Barrios,,Madrid,Madrid,Madrid,,,,,,,,,
11211,bar,hostelería,40.3251653,-3.7634144,Hnos de Castro,,Madrid,Madrid,Madrid,,,,,,,,,
11212,bar,hostelería,40.3264023,-3.7644053,Norte-Sur,,Madrid,Madrid,Madrid,,,,,,,,,
11213,bar,hostelería,40.3267769,-3.7628734,Carpe Diem,,Madrid,Madrid,Madrid,,,,,,,,,
11214,bar,hostelería,40.4258894,-3.6984375,Veinti 7,Calle de San Mateo 26,Madrid,Madrid,Madrid,,,,,,,,,
11215,bar,hostelería,40.3280221,-3.7634247,San José,,Madrid,Madrid,Madrid,,,,,,,,,
11216,bar,hostelería,40.4209514,-3.700694,Stop Madrid,Calle de Hortaleza 11,Madrid,Madrid,Madrid,,,,,,,,,
11217,bar,hostelería,40.4208011,-3.7000981,Enfrente,Calle de las Infantas 12,Madrid,Madrid,Madrid,,,,,,,,,
11218,bar,hostelería,40.4700697,-3.6858764,Bar Laredo,Calle de Agustín de Foxá 25,Madrid,Madrid,Madrid,,,,,,,,,
11219,bar,hostelería,40.4284819,-3.5612954,La Rosaleda,,Madrid,Madrid,Madrid,,,,,,,,,
11220,bar,hostelería,40.4956345,-3.9647303,NO NAME,,Madrid,Madrid,Madrid,,,,,,,,,
11221,bar,hostelería,40.4730884,-3.3691472,Brass&Beer,,Madrid,Madrid,Madrid,,,,,,,,,
11222,bar,hostelería,40.4232665,-3.6984555,Lakama,,Madrid,Madrid,Madrid,,,,,,,,,
11223,bar,hostelería,40.4230238,-3.6974642,Ángel Sierra,,Madrid,Madrid,Madrid,,,,,,,,,
11224,bar,hostelería,40.4206317,-3.5683375,Bar Varas,,Madrid,Madrid,Madrid,,,,,,,,,
11225,bar,hostelería,40.4193536,-3.5698296,100 Montaditos,,Madrid,Madrid,Madrid,,,,,,,,,
11226,bar,hostelería,40.4189114,-3.571431,Castilla's,,Madrid,Madrid,Madrid,,,,,,,,,
11227,bar,hostelería,40.3963846,-3.716807,NO NAME,,Madrid,Madrid,Madrid,,,,,,,,,
11228,bar,hostelería,40.3965377,-3.7166729,NO NAME,,Madrid,Madrid,Madrid,,,,,,,,,
11229,bar,hostelería,40.4345529,-3.7181113,Cosmopolitan,,Madrid,Madrid,Madrid,,,,,,,,,
11230,bar,hostelería,40.4345069,-3.7180787,Lizarran,,Madrid,Madrid,Madrid,,,,,,,,,
11231,bar,hostelería,40.4348713,-3.7182368,Massart,Calle de Isaac Peral 2,Madrid,Madrid,Madrid,,,,,,,,,
11232,bar,hostelería,40.4642313,-3.7097031,Balón de Oro,,Madrid,Madrid,Madrid,,,,,,,,,
11233,bar,hostelería,40.4181072,-3.7026663,Café real cake,,Madrid,Madrid,Madrid,,,,,,,,,
11234,bar,hostelería,40.4196251,-3.7019167,Tapa Tapa,,Madrid,Madrid,Madrid,,,,,,,,,
11235,bar,hostelería,40.4172188,-3.6998572,Hontanares,,Madrid,Madrid,Madrid,,,,,,,,,
11236,bar,hostelería,40.4520544,-3.7092641,La Concha Verde,,Madrid,Madrid,Madrid,,,,,,,,,
11237,bar,hostelería,40.4161364,-3.7085804,Huang,Plaza del Comandante Las Morenas 9999,Madrid,Madrid,Madrid,,,,,,,,,
11238,bar,hostelería,40.4154179,-3.7085104,La Bodega Bohemia,Calle Cava de San Miguel 7,Madrid,Madrid,Madrid,,,,,,,,,
11239,bar,hostelería,40.5043408,-3.7072596,Club Peregrino,Avenida del Monasterio de El Escorial 24,Madrid,Madrid,Madrid,,,,,,,,,
11240,bar,hostelería,40.3714814,-3.618148,Cervecería David e Iván,,Madrid,Madrid,Madrid,,,,,,,,,
11241,bar,hostelería,40.4250272,-3.5633546,Cervecería Goya III,,Madrid,Madrid,Madrid,,,,,,,,,
11242,bar,hostelería,40.4245179,-3.5631081,NO NAME,,Madrid,Madrid,Madrid,,,,,,,,,
11243,bar,hostelería,40.4162502,-3.7016123,Cervecería Cruz de Malta,Calle de la Victoria 3,Madrid,Madrid,Madrid,,,,,,,,,
11244,bar,hostelería,40.4107864,-3.6993648,Casa Pachuco,Calle de los Tres Peces 15,Madrid,Madrid,Madrid,,,,,,,,,
11245,bar,hostelería,40.4041815,-3.7063544,Cantespino,,Madrid,Madrid,Madrid,,,,,,,,,
11246,bar,hostelería,40.4773427,-3.3604256,Bar Ícaro,,Madrid,Madrid,Madrid,,,,,,,,,
11247,bar,hostelería,40.415488,-3.7022561,Bodegas Melibea,Calle de Espoz y Mina 9,Madrid,Madrid,Madrid,,,,,,,,,
11248,bar,hostelería,40.3971015,-3.7156589,Cervecería Cruz Blanca,Glorieta Marqués de Vadillo 3,Madrid,Madrid,Madrid,,,,,,,,,
11249,bar,hostelería,40.4065284,-3.7013382,La Mancha en Madrid,,Madrid,Madrid,Madrid,,,,,,,,,
11250,bar,hostelería,40.4305831,-3.7017164,Beerhouse,Calle del Cardenal Cisneros 16,Madrid,Madrid,Madrid,,,,,,,,,
11251,bar,hostelería,40.4163433,-3.7088972,El Perro Andaluz,Costanilla de Santiago 2,Madrid,Madrid,Madrid,,,,,,,,,
11252,bar,hostelería,40.4189616,-3.7012856,El Rincón del Ibérico,Calle de los Jardines 7,Madrid,Madrid,Madrid,,,,,,,,,
11253,bar,hostelería,40.4208522,-3.7000371,Breeze,Calle de las Infantas 9,Madrid,Madrid,Madrid,,,,,,,,,
